"search-number","evaluation","tauN*","tauU*","cutoff12*","cutoff23*","cutoff34*","randomLinks*","closeLinks*","sortingprice*","pReverseSorting*","sigma*","randomseed?*","rs*","steps*","recalculateNit?*","homophily?*","fitness","num-replicates","best-fitness-so-far","best-fitness-rechecked"
"21","1953","0.8","0.6000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.365027","7","0.244809","0.26120200000000005"
"21","1960","0.75","0.75","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.356284","7","0.244809","0.26120200000000005"
"21","1967","0.8","0.75","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.366667","7","0.244809","0.26120200000000005"
"21","1974","0.15000000000000002","0.30000000000000004","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.612022","7","0.244809","0.26120200000000005"
"21","1981","0.8500000000000001","0.55","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.356284","7","0.244809","0.26120200000000005"
"21","1988","0.8","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.351366","7","0.244809","0.26120200000000005"
"22","7","0.35000000000000003","0.35000000000000003","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.451366","7","0.451366","0.447541"
"22","14","0.8","0.6000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.365574","7","0.365574","0.35"
"22","21","0.65","0.30000000000000004","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.355738","7","0.355738","0.357377"
"22","28","0.45","0.8","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.443716","7","0.355738","0.357377"
"22","35","0.25","0.4","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.543169","7","0.355738","0.357377"
"22","42","0.4","0.05","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.507104","7","0.355738","0.357377"
"22","49","0.30000000000000004","0.55","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.421858","7","0.355738","0.357377"
"22","56","0.2","0.8","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.619126","7","0.355738","0.357377"
"22","63","0.45","0.6000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.422404","7","0.355738","0.357377"
"22","70","0.15000000000000002","0.05","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.60929","7","0.355738","0.357377"
"22","77","0.9500000000000001","0.6000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.343716","7","0.343716","0.351093"
"22","84","0.7000000000000001","0.8500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.355738","7","0.343716","0.351093"
"22","91","0.05","0.45","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.655738","7","0.343716","0.351093"
"22","98","0.65","0.8500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.390164","7","0.343716","0.351093"
"22","105","0.8500000000000001","0","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.420765","7","0.343716","0.351093"
"22","112","0.25","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.545902","7","0.343716","0.351093"
"22","119","0","0.75","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.662295","7","0.343716","0.351093"
"22","126","0.05","0.35000000000000003","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.634426","7","0.343716","0.351093"
"22","133","0.1","0.15000000000000002","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.636066","7","0.343716","0.351093"
"22","140","0.75","0.8","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.355738","7","0.343716","0.351093"
"22","147","0.9","0.4","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.360109","7","0.343716","0.351093"
"22","154","0.9500000000000001","0.2","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.377596","7","0.343716","0.351093"
"22","161","0.1","0.05","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.630055","7","0.343716","0.351093"
"22","168","0.05","0.55","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.66612","7","0.343716","0.351093"
"22","175","1","0.9","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.351366","7","0.343716","0.351093"
"22","182","0.2","0.35000000000000003","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.597814","7","0.343716","0.351093"
"22","189","0.65","0.2","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.355738","7","0.343716","0.351093"
"22","196","0.5","0.45","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.39071","7","0.343716","0.351093"
"22","203","0.9","0.55","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.35082","7","0.343716","0.351093"
"22","210","0.55","0.30000000000000004","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.320765","7","0.320765","0.33415300000000003"
"22","217","0.2","0.7000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.610929","7","0.320765","0.33415300000000003"
"22","224","0.30000000000000004","0.2","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.496721","7","0.320765","0.33415300000000003"
"22","231","0.35000000000000003","0.7000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.301093","7","0.301093","0.30765"
"22","238","1","0.75","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.340984","7","0.301093","0.30765"
"22","245","0.9","1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.36776","7","0.301093","0.30765"
"22","252","0.2","0.75","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.617486","7","0.301093","0.30765"
"22","259","1","0.15000000000000002","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.386885","7","0.301093","0.30765"
"22","266","0.25","0.05","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.522404","7","0.301093","0.30765"
"22","273","0.25","0.35000000000000003","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.51694","7","0.301093","0.30765"
"22","280","0.75","1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.357377","7","0.301093","0.30765"
"22","287","0.15000000000000002","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.651913","7","0.301093","0.30765"
"22","294","0.8","0.05","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.396175","7","0.301093","0.30765"
"22","301","0","0.8","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.667213","7","0.301093","0.30765"
"22","308","0.9500000000000001","0.15000000000000002","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.381421","7","0.301093","0.30765"
"22","315","0.5","0.8","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.427869","7","0.301093","0.30765"
"22","322","0.1","0.35000000000000003","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.639344","7","0.301093","0.30765"
"22","329","0.1","0","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.616393","7","0.301093","0.30765"
"22","336","1","0.2","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.384153","7","0.301093","0.30765"
"22","343","0.75","0.8500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.336066","7","0.301093","0.30765"
"22","350","0.9","0.8","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.331694","7","0.301093","0.30765"
"22","357","0.65","0.7000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.378689","7","0.301093","0.30765"
"22","364","0.55","0.8","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.425137","7","0.301093","0.30765"
"22","371","0.8500000000000001","0.55","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.373224","7","0.301093","0.30765"
"22","378","0.55","0.35000000000000003","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.374317","7","0.301093","0.30765"
"22","385","0.55","0.2","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.306011","7","0.301093","0.30765"
"22","392","0.55","0.7000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.393989","7","0.301093","0.30765"
"22","399","0.5","0.30000000000000004","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.349727","7","0.301093","0.30765"
"22","406","0.45","0.30000000000000004","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.303279","7","0.301093","0.30765"
"22","413","0.55","0.1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.340984","7","0.301093","0.30765"
"22","420","0.35000000000000003","0.2","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.520765","7","0.301093","0.30765"
"22","427","0.5","0.2","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.329508","7","0.301093","0.30765"
"22","434","0.35000000000000003","0.30000000000000004","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.480328","7","0.301093","0.30765"
"22","441","0.25","0.7000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.544262","7","0.301093","0.30765"
"22","448","0.35000000000000003","0.8","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.310929","7","0.301093","0.30765"
"22","455","0.35000000000000003","0.65","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.314754","7","0.301093","0.30765"
"22","462","0.35000000000000003","0.9","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.296175","7","0.296175","0.3005465"
"22","469","0.30000000000000004","0.7000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.387978","7","0.296175","0.3005465"
"22","476","0.4","0.7000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.30765","7","0.296175","0.3005465"
"22","483","0.35000000000000003","1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.297268","7","0.296175","0.3005465"
"22","490","0.35000000000000003","0.9500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.298907","7","0.296175","0.3005465"
"22","497","0.35000000000000003","0.8500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.285792","7","0.285792","0.298361"
"22","504","0.45","0.9","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.451366","7","0.285792","0.298361"
"22","511","0.30000000000000004","0.9","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.378689","7","0.285792","0.298361"
"22","518","0.45","0.8500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.443169","7","0.285792","0.298361"
"22","525","0.5","0.8500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.430055","7","0.285792","0.298361"
"22","532","0.4","0.8500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.286339","7","0.285792","0.298361"
"22","539","0.35000000000000003","0.75","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.294536","7","0.285792","0.298361"
"22","546","0.25","0.8500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.530601","7","0.285792","0.298361"
"22","553","0.15000000000000002","0.8500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.65082","7","0.285792","0.298361"
"22","560","0.30000000000000004","0.8500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.369399","7","0.285792","0.298361"
"22","567","0.2","0.8500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.599454","7","0.285792","0.298361"
"22","574","0.30000000000000004","0.75","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.374863","7","0.285792","0.298361"
"22","581","0.55","0.75","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.402732","7","0.285792","0.298361"
"22","588","0.4","0.8","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.282514","7","0.282514","0.29644800000000004"
"22","595","0.30000000000000004","0.8","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.368306","7","0.282514","0.29644800000000004"
"22","602","0.4","0.65","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.284699","7","0.282514","0.29644800000000004"
"22","609","0.4","0.9500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.268852","7","0.268852","0.3030055"
"22","616","0.5","0.9500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.410383","7","0.268852","0.3030055"
"22","623","0.25","0.9500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.520219","7","0.268852","0.3030055"
"22","630","0.4","0.9","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.271038","7","0.268852","0.3030055"
"22","637","0.30000000000000004","0.9500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.363934","7","0.268852","0.3030055"
"22","644","0.4","1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.292896","7","0.268852","0.3030055"
"22","651","0.6000000000000001","0.9500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.402732","7","0.268852","0.3030055"
"22","658","0.4","0.75","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.293989","7","0.268852","0.3030055"
"22","665","0.45","0.9500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.428415","7","0.268852","0.3030055"
"22","672","0.55","0.9500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.431148","7","0.268852","0.3030055"
"22","679","0.2","0.9500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.61694","7","0.268852","0.3030055"
"22","686","0.65","0.9500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.372678","7","0.268852","0.3030055"
"22","693","0.5","1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.432787","7","0.268852","0.3030055"
"22","700","0.75","0.9500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.327322","7","0.268852","0.3030055"
"22","707","0.7000000000000001","0.9500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.363388","7","0.268852","0.3030055"
"22","714","0.5","0.9","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.425137","7","0.268852","0.3030055"
"22","721","0.30000000000000004","1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.374863","7","0.268852","0.3030055"
"22","728","0.15000000000000002","0.9500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.654645","7","0.268852","0.3030055"
"22","735","0.55","1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.403279","7","0.268852","0.3030055"
"22","742","0.45","1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.420219","7","0.268852","0.3030055"
"22","749","0.1","0.9500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.661202","7","0.268852","0.3030055"
"22","756","0.2","1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.613115","7","0.268852","0.3030055"
"22","763","0.5","0.75","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.428415","7","0.268852","0.3030055"
"22","770","0.6000000000000001","0.8","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.403279","7","0.268852","0.3030055"
"22","777","0.55","0.9","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.440437","7","0.268852","0.3030055"
"22","784","0.6000000000000001","0.75","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.381967","7","0.268852","0.3030055"
"22","791","0.6000000000000001","0.7000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.396175","7","0.268852","0.3030055"
"22","798","0.05","0.9500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.664481","7","0.268852","0.3030055"
"22","805","0.4","0.6000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.271585","7","0.268852","0.3030055"
"22","812","0.55","0.8500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.437705","7","0.268852","0.3030055"
"22","819","0.25","1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.508743","7","0.268852","0.3030055"
"22","826","0.30000000000000004","0.65","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.389617","7","0.268852","0.3030055"
"22","833","0.25","0.8","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.519672","7","0.268852","0.3030055"
"22","840","0.45","0.75","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.437158","7","0.268852","0.3030055"
"22","847","0.7000000000000001","1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.353552","7","0.268852","0.3030055"
"22","854","0.25","0.75","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.538798","7","0.268852","0.3030055"
"22","861","0.65","1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.35847","7","0.268852","0.3030055"
"22","868","0.25","0.9","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.527869","7","0.268852","0.3030055"
"22","875","0.5","0.7000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.381421","7","0.268852","0.3030055"
"22","882","0.6000000000000001","1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.393443","7","0.268852","0.3030055"
"22","889","0.6000000000000001","0.8500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.410383","7","0.268852","0.3030055"
"22","896","0.7000000000000001","0.9","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.37377","7","0.268852","0.3030055"
"22","903","0.15000000000000002","1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.642623","7","0.268852","0.3030055"
"22","910","0.2","0.9","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.614754","7","0.268852","0.3030055"
"22","917","0.8","0.9500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.386885","7","0.268852","0.3030055"
"22","924","0.4","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.262295","7","0.262295","0.2467215"
"22","931","0.30000000000000004","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.411475","7","0.262295","0.2467215"
"22","938","0.4","0.4","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.294536","7","0.262295","0.2467215"
"22","945","0.4","0.35000000000000003","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.323497","7","0.262295","0.2467215"
"22","952","0.4","0.55","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.289071","7","0.262295","0.2467215"
"22","959","0.35000000000000003","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.389071","7","0.262295","0.2467215"
"22","966","0.6000000000000001","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.371038","7","0.262295","0.2467215"
"22","973","0.45","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.41694","7","0.262295","0.2467215"
"22","980","0.55","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.413661","7","0.262295","0.2467215"
"22","987","0.4","0.45","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.246995","7","0.246995","0.258743"
"22","994","0.4","0.25","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.400546","7","0.246995","0.258743"
"22","1001","0.25","0.45","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.548634","7","0.246995","0.258743"
"22","1008","0.45","0.45","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.35847","7","0.246995","0.258743"
"22","1015","0.65","0.45","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.414754","7","0.246995","0.258743"
"22","1022","0.35000000000000003","0.55","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.356284","7","0.246995","0.258743"
"22","1029","0.4","0.15000000000000002","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.477049","7","0.246995","0.258743"
"22","1036","0.35000000000000003","0.45","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.386885","7","0.246995","0.258743"
"22","1043","0.4","0.30000000000000004","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.344262","7","0.246995","0.258743"
"22","1050","0.15000000000000002","0.45","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.646995","7","0.246995","0.258743"
"22","1057","0.55","0.45","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.376503","7","0.246995","0.258743"
"22","1064","0.30000000000000004","0.45","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.421858","7","0.246995","0.258743"
"22","1071","0.6000000000000001","0.45","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.390164","7","0.246995","0.258743"
"22","1078","0.25","0.30000000000000004","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.510383","7","0.246995","0.258743"
"22","1085","0.2","0.45","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.622404","7","0.246995","0.258743"
"22","1092","0.7000000000000001","0.45","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.377049","7","0.246995","0.258743"
"22","1099","0.4","0.2","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.438251","7","0.246995","0.258743"
"22","1106","0.5","0.55","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.437705","7","0.246995","0.258743"
"22","1113","0.45","0.25","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.308197","7","0.246995","0.258743"
"22","1120","0.65","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.376503","7","0.246995","0.258743"
"22","1127","0.45","0.35000000000000003","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.318033","7","0.246995","0.258743"
"22","1134","0.35000000000000003","0.6000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.320765","7","0.246995","0.258743"
"22","1141","0.1","0.45","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.649727","7","0.246995","0.258743"
"22","1148","0.30000000000000004","0.35000000000000003","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.440984","7","0.246995","0.258743"
"22","1155","0.35000000000000003","0.4","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.415847","7","0.246995","0.258743"
"22","1162","0.30000000000000004","0.4","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.422951","7","0.246995","0.258743"
"22","1169","0.5","0.65","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.433333","7","0.246995","0.258743"
"22","1176","0.35000000000000003","0.25","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.498907","7","0.246995","0.258743"
"22","1183","0.5","0.4","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.398361","7","0.246995","0.258743"
"22","1190","0.30000000000000004","0.30000000000000004","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.451366","7","0.246995","0.258743"
"22","1197","0.5","0.25","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.273224","7","0.246995","0.258743"
"22","1204","0.55","0.65","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.398361","7","0.246995","0.258743"
"22","1211","0.2","0.4","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.60765","7","0.246995","0.258743"
"22","1218","0.25","0.55","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.53388","7","0.246995","0.258743"
"22","1225","0.5","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.425683","7","0.246995","0.258743"
"22","1232","0.4","0.1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.50765","7","0.246995","0.258743"
"22","1239","0.45","0.55","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.417486","7","0.246995","0.258743"
"22","1246","0.6000000000000001","0.35000000000000003","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.374863","7","0.246995","0.258743"
"22","1253","0","0.45","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.667213","7","0.246995","0.258743"
"22","1260","0.15000000000000002","0.35000000000000003","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.620219","7","0.246995","0.258743"
"22","1267","0.5","0.6000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.428962","7","0.246995","0.258743"
"22","1274","0.45","0.4","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.351913","7","0.246995","0.258743"
"22","1281","0.7000000000000001","0.6000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.351366","7","0.246995","0.258743"
