"search-number","evaluation","cutoff12*","cutoff23*","cutoff34*","tauN*","tauU*","randomLinks*","closeLinks*","sortingprice*","pReverseSorting*","sigma*","randomseed?*","rs*","steps*","recalculateNit?*","homophily?*","fitness","num-replicates","best-fitness-so-far","best-fitness-rechecked"
"2","161","0.495","0.495","0.895","0.15000000000000002","0.05","0.1","3","1.05","0.1","0","false","100","105","true","false","1.155191","7","0.257377","0.263115"
"2","168","0.495","0.215","0.525","0.7000000000000001","0.9500000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","1.139344","7","0.257377","0.263115"
"2","175","0.47500000000000003","0.235","0.825","0.55","0.4","0.1","3","1.05","0.1","0","false","100","105","true","false","0.735519","7","0.257377","0.263115"
"2","182","0.395","0.385","0.505","0.25","0.9","0.1","3","1.05","0.1","0","false","100","105","true","false","0.412568","7","0.257377","0.263115"
"2","189","0.095","0.7550000000000001","0.545","0.6000000000000001","0.65","0.1","3","1.05","0.1","0","false","100","105","true","false","1.148634","7","0.257377","0.263115"
"2","196","0.195","0.665","0.835","0.4","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","0.198361","7","0.198361","0.2065575"
"2","203","0.135","0.28500000000000003","0.585","0.55","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","1.293989","7","0.198361","0.2065575"
"2","210","0.055","0.645","0.715","0.7000000000000001","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","0.951366","7","0.198361","0.2065575"
"2","217","0.025","0.335","0.675","0.5","0.9500000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","1.118033","7","0.198361","0.2065575"
"2","224","0.125","0.235","0.9550000000000001","1","0","0.1","3","1.05","0.1","0","false","100","105","true","false","0.684153","7","0.198361","0.2065575"
"2","231","0.265","0.905","0.625","0.55","0.6000000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","1.044262","7","0.198361","0.2065575"
"2","238","0.34500000000000003","0.215","0.725","0.65","0.05","0.1","3","1.05","0.1","0","false","100","105","true","false","1.082514","7","0.198361","0.2065575"
"2","245","0.115","0.295","0.595","0.15000000000000002","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.386339","7","0.198361","0.2065575"
"2","252","0.425","0.425","0.7949999999999999","0.4","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.494536","7","0.198361","0.2065575"
"2","259","0.305","0.545","0.595","0.35000000000000003","0.8500000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","0.451913","7","0.198361","0.2065575"
"2","266","0.35500000000000004","0.235","0.565","0.8500000000000001","0.65","0.1","3","1.05","0.1","0","false","100","105","true","false","1.114208","7","0.198361","0.2065575"
"2","273","0.465","0.7550000000000001","0.735","0.45","0.75","0.1","3","1.05","0.1","0","false","100","105","true","false","0.936066","7","0.198361","0.2065575"
"2","280","0.095","0.145","0.545","0.2","0.30000000000000004","0.1","3","1.05","0.1","0","false","100","105","true","false","0.49071","7","0.198361","0.2065575"
"2","287","0.135","0.795","0.6950000000000001","0.8","0.65","0.1","3","1.05","0.1","0","false","100","105","true","false","0.917486","7","0.198361","0.2065575"
"2","294","0.34500000000000003","0.515","0.9550000000000001","0.2","0.6000000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","0.691803","7","0.198361","0.2065575"
"2","301","0.405","0.245","0.825","0","0","0.1","3","1.05","0.1","0","false","100","105","true","false","0.778689","7","0.198361","0.2065575"
"2","308","0.395","0.205","0.755","0.1","0.75","0.1","3","1.05","0.1","0","false","100","105","true","false","0.721858","7","0.198361","0.2065575"
"2","315","0.335","0.28500000000000003","0.565","0.4","0.75","0.1","3","1.05","0.1","0","false","100","105","true","false","1.124044","7","0.198361","0.2065575"
"2","322","0.055","0.6150000000000001","0.745","0.30000000000000004","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.355191","7","0.198361","0.2065575"
"2","329","0.23500000000000001","0.255","0.655","0.2","1","0.1","3","1.05","0.1","0","false","100","105","true","false","0.486885","7","0.198361","0.2065575"
"2","336","0.305","0.075","0.665","0.7000000000000001","0.7000000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","1.217486","7","0.198361","0.2065575"
"2","343","0.055","0.785","0.745","0.65","0.8500000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","0.846448","7","0.198361","0.2065575"
"2","350","0.165","0.435","0.675","0.2","0.6000000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","0.313661","7","0.198361","0.2065575"
"2","357","0.34500000000000003","0.515","0.9550000000000001","0.2","0.45","0.1","3","1.05","0.1","0","false","100","105","true","false","0.677596","7","0.198361","0.2065575"
"2","364","0.425","0.645","0.715","0.7000000000000001","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","0.974317","7","0.198361","0.2065575"
"2","371","0.265","0.905","0.625","0.2","1","0.1","3","1.05","0.1","0","false","100","105","true","false","0.837158","7","0.198361","0.2065575"
"2","378","0.095","0.145","0.615","0.2","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","0.527322","7","0.198361","0.2065575"
"2","385","0.115","0.445","0.595","0.15000000000000002","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.254098","7","0.198361","0.2065575"
"2","392","0.425","0.385","0.505","0.25","0.9","0.1","3","1.05","0.1","0","false","100","105","true","false","0.40765","7","0.198361","0.2065575"
"2","399","0.115","0.665","0.835","0.4","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","0.230601","7","0.198361","0.2065575"
"2","406","0.034999999999999996","0.525","0.615","0.35000000000000003","0.6000000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","0.460109","7","0.198361","0.2065575"
"2","413","0.395","0.525","0.615","0.2","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","0.210383","7","0.198361","0.2065575"
"2","420","0.034999999999999996","0.555","0.615","0.2","0.25","0.1","3","1.05","0.1","0","false","100","105","true","false","0.498361","7","0.198361","0.2065575"
"2","427","0.165","0.435","0.6950000000000001","0.2","0.6000000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","0.348087","7","0.198361","0.2065575"
"2","434","0.275","0.7350000000000001","0.595","0.30000000000000004","0.6000000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","0.331148","7","0.198361","0.2065575"
"2","441","0.10500000000000001","0.535","0.895","0.30000000000000004","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.471585","7","0.198361","0.2065575"
"2","448","0.425","0.665","0.835","0.4","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","0.28306","7","0.198361","0.2065575"
"2","455","0.055","0.525","0.615","0.15000000000000002","0","0.1","3","1.05","0.1","0","false","100","105","true","false","0.434426","7","0.198361","0.2065575"
"2","462","0.115","0.6050000000000001","0.835","0.4","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","0.277049","7","0.198361","0.2065575"
"2","469","0.165","0.435","0.835","0.4","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","0.403279","7","0.198361","0.2065575"
"2","476","0.115","0.665","0.815","0.4","0.6000000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","0.438251","7","0.198361","0.2065575"
"2","483","0.425","0.665","0.835","0.4","0.05","0.1","3","1.05","0.1","0","false","100","105","true","false","0.365027","7","0.198361","0.2065575"
"2","490","0.115","0.445","0.595","0.2","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.186339","7","0.186339","0.204645"
"2","497","0.125","0.445","0.595","0.2","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.189071","7","0.186339","0.204645"
"2","504","0.115","0.445","0.595","0.4","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","1.153552","7","0.186339","0.204645"
"2","511","0.165","0.665","0.835","0.4","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","0.234973","7","0.186339","0.204645"
"2","518","0.115","0.665","0.835","0.30000000000000004","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","0.661202","7","0.186339","0.204645"
"2","525","0.165","0.665","0.895","0.4","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","0.42459","7","0.186339","0.204645"
"2","532","0.195","0.665","0.835","0.4","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.324044","7","0.186339","0.204645"
"2","539","0.165","0.435","0.685","0.2","0.65","0.1","3","1.05","0.1","0","false","100","105","true","false","0.319126","7","0.186339","0.204645"
"2","546","0.10500000000000001","0.525","0.615","0.2","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","0.393989","7","0.186339","0.204645"
"2","553","0.195","0.665","0.835","0.35000000000000003","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","0.219126","7","0.186339","0.204645"
"2","560","0.095","0.445","0.595","0.2","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.190164","7","0.186339","0.204645"
"2","567","0.395","0.525","0.615","0.4","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","1.050273","7","0.186339","0.204645"
"2","574","0.195","0.665","0.7949999999999999","0.4","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","0.406557","7","0.186339","0.204645"
"2","581","0.395","0.665","0.835","0.5","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.427322","7","0.186339","0.204645"
"2","588","0.17500000000000002","0.665","0.835","0.2","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","1.472678","7","0.186339","0.204645"
"2","595","0.195","0.665","0.835","0.5","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","0.461749","7","0.186339","0.204645"
"2","602","0.195","0.665","0.595","0.2","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.669399","7","0.186339","0.204645"
"2","609","0.10500000000000001","0.675","0.895","1","0.6000000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","0.222951","7","0.186339","0.204645"
"2","616","0.135","0.665","0.835","0.4","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","0.212568","7","0.186339","0.204645"
"2","623","0.195","0.665","0.895","0.4","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","0.432787","7","0.186339","0.204645"
"2","630","0.125","0.445","0.595","0.2","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","0.171038","7","0.171038","0.1579235"
"2","637","0.195","0.6250000000000001","0.835","0.4","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","0.256284","7","0.171038","0.1579235"
"2","644","0.125","0.665","0.835","0.4","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","0.186339","7","0.171038","0.1579235"
"2","651","0.115","0.455","0.595","0.2","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.205464","7","0.171038","0.1579235"
"2","658","0.125","0.445","0.595","0.2","0.35000000000000003","0.1","3","1.05","0.1","0","false","100","105","true","false","0.146448","7","0.146448","0.15300550000000002"
"2","665","0.125","0.325","0.595","0.2","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","0.347541","7","0.146448","0.15300550000000002"
"2","672","0.14500000000000002","0.445","0.595","0.2","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","0.151913","7","0.146448","0.15300550000000002"
"2","679","0.115","0.445","0.675","0.2","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.355191","7","0.146448","0.15300550000000002"
"2","686","0.125","0.445","0.715","0.2","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.398361","7","0.146448","0.15300550000000002"
"2","693","0.165","0.445","0.595","0.2","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.174863","7","0.146448","0.15300550000000002"
"2","700","0.065","0.445","0.595","0.2","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","0.171038","7","0.146448","0.15300550000000002"
"2","707","0.165","0.445","0.595","0.2","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","0.153005","7","0.146448","0.15300550000000002"
"2","714","0.115","0.445","0.595","0.2","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","0.136066","7","0.136066","0.16038249999999998"
"2","721","0.125","0.445","0.595","0.15000000000000002","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","0.245902","7","0.136066","0.16038249999999998"
"2","728","0.125","0.435","0.595","0.2","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.143716","7","0.136066","0.16038249999999998"
"2","735","0.165","0.395","0.595","0.2","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.207104","7","0.136066","0.16038249999999998"
"2","742","0.115","0.445","0.615","0.2","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.242077","7","0.136066","0.16038249999999998"
"2","749","0.125","0.435","0.595","0.2","0.45","0.1","3","1.05","0.1","0","false","100","105","true","false","0.167213","7","0.136066","0.16038249999999998"
"2","756","0.125","0.445","0.595","0.35000000000000003","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","0.902732","7","0.136066","0.16038249999999998"
"3","7","0.435","0.7550000000000001","0.9550000000000001","0.65","0.7000000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","0.529508","7","0.529508","0.518033"
"3","14","0.375","0.775","0.585","0.4","0.8","0.1","3","1.05","0.1","0","false","100","105","true","false","0.883607","7","0.529508","0.518033"
"3","21","0.395","0.8850000000000001","0.625","0.8500000000000001","0.6000000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","0.993443","7","0.529508","0.518033"
"3","28","0.495","0.6250000000000001","0.715","0.25","0.30000000000000004","0.1","3","1.05","0.1","0","false","100","105","true","false","1.189617","7","0.529508","0.518033"
"3","35","0.085","0.8450000000000001","0.645","0.2","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","1.139344","7","0.529508","0.518033"
"3","42","0.045","0.435","0.835","0.4","0.75","0.1","3","1.05","0.1","0","false","100","105","true","false","0.499454","7","0.499454","0.498634"
"3","49","0.23500000000000001","0.415","0.585","0.9500000000000001","0.25","0.1","3","1.05","0.1","0","false","100","105","true","false","1.077049","7","0.499454","0.498634"
"3","56","0.20500000000000002","0.155","0.7949999999999999","0.9","0.45","0.1","3","1.05","0.1","0","false","100","105","true","false","0.874317","7","0.499454","0.498634"
"3","63","0.225","0.425","0.665","0.9500000000000001","0.8","0.1","3","1.05","0.1","0","false","100","105","true","false","0.948087","7","0.499454","0.498634"
"3","70","0.07500000000000001","0.5750000000000001","0.915","0.25","0.8","0.1","3","1.05","0.1","0","false","100","105","true","false","0.739344","7","0.499454","0.498634"
"3","77","0.325","0.375","0.555","0.30000000000000004","0","0.1","3","1.05","0.1","0","false","100","105","true","false","1.193443","7","0.499454","0.498634"
"3","84","0.435","0.155","0.585","0.8","0.6000000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","1.132787","7","0.499454","0.498634"
"3","91","0.365","0.475","0.895","0.15000000000000002","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","0.540984","7","0.499454","0.498634"
"3","98","0.20500000000000002","0.535","0.8049999999999999","0.5","0.45","0.1","3","1.05","0.1","0","false","100","105","true","false","0.761202","7","0.499454","0.498634"
"3","105","0.485","0.905","0.845","0.9500000000000001","0.75","0.1","3","1.05","0.1","0","false","100","105","true","false","0.31694","7","0.31694","0.32131149999999997"
"3","112","0.28500000000000003","0.905","0.575","0.7000000000000001","0.45","0.1","3","1.05","0.1","0","false","100","105","true","false","1.04153","7","0.31694","0.32131149999999997"
"3","119","0.225","0.6150000000000001","0.675","0.9","0.25","0.1","3","1.05","0.1","0","false","100","105","true","false","0.982514","7","0.31694","0.32131149999999997"
"3","126","0.375","0.485","0.915","0.05","0.30000000000000004","0.1","3","1.05","0.1","0","false","100","105","true","false","0.642077","7","0.31694","0.32131149999999997"
"3","133","0.165","0.785","0.595","1","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","1.037705","7","0.31694","0.32131149999999997"
"3","140","0.195","0.205","0.665","0.75","0.35000000000000003","0.1","3","1.05","0.1","0","false","100","105","true","false","1.093443","7","0.31694","0.32131149999999997"
"3","147","0.465","0.375","0.675","0.25","0.05","0.1","3","1.05","0.1","0","false","100","105","true","false","0.338251","7","0.31694","0.32131149999999997"
"3","154","0.365","0.385","0.675","0.55","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","1.13224","7","0.31694","0.32131149999999997"
"3","161","0.41500000000000004","0.8150000000000001","0.615","0.9","0.55","0.1","3","1.05","0.1","0","false","100","105","true","false","0.978689","7","0.31694","0.32131149999999997"
"3","168","0.17500000000000002","0.205","0.9650000000000001","0.5","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.810929","7","0.31694","0.32131149999999997"
"3","175","0.10500000000000001","0.325","0.745","0","0","0.1","3","1.05","0.1","0","false","100","105","true","false","0.650273","7","0.31694","0.32131149999999997"
"3","182","0.034999999999999996","0.485","0.865","0.1","0.9500000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","0.631148","7","0.31694","0.32131149999999997"
"3","189","0.35500000000000004","0.8450000000000001","0.755","0","0.7000000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","1.853005","7","0.31694","0.32131149999999997"
"3","196","0.17500000000000002","0.405","0.815","0.5","0.8","0.1","3","1.05","0.1","0","false","100","105","true","false","0.856831","7","0.31694","0.32131149999999997"
"3","203","0.125","0.7150000000000001","0.765","0.6000000000000001","0.30000000000000004","0.1","3","1.05","0.1","0","false","100","105","true","false","0.829508","7","0.31694","0.32131149999999997"
"3","210","0.095","0.8750000000000001","0.7949999999999999","0.75","0.65","0.1","3","1.05","0.1","0","false","100","105","true","false","0.685246","7","0.31694","0.32131149999999997"
"3","217","0.135","0.545","0.905","0.45","0.8500000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","0.310929","7","0.310929","0.29972699999999997"
"3","224","0.295","0.5950000000000001","0.615","0.30000000000000004","0.4","0.1","3","1.05","0.1","0","false","100","105","true","false","0.296175","7","0.296175","0.301093"
"3","231","0.445","0.7350000000000001","0.545","0.55","0.8500000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","1.097814","7","0.296175","0.301093"
"3","238","0.275","0.665","0.925","0.30000000000000004","0.25","0.1","3","1.05","0.1","0","false","100","105","true","false","0.8","7","0.296175","0.301093"
"3","245","0.095","0.325","0.7949999999999999","0.6000000000000001","0.9","0.1","3","1.05","0.1","0","false","100","105","true","false","0.905464","7","0.296175","0.301093"
"3","252","0.405","0.375","0.925","0.55","0.65","0.1","3","1.05","0.1","0","false","100","105","true","false","0.486885","7","0.296175","0.301093"
"3","259","0.055","0.7450000000000001","0.915","0.9","0.6000000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","0.389617","7","0.296175","0.301093"
"3","266","0.245","0.645","0.985","0.30000000000000004","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.730601","7","0.296175","0.301093"
"3","273","0.125","0.405","0.995","0.15000000000000002","0.8500000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","0.47541","7","0.296175","0.301093"
"3","280","0.195","0.525","0.8049999999999999","0.7000000000000001","0.9500000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","0.740437","7","0.296175","0.301093"
"3","287","0.445","0.375","0.715","0.8","0.35000000000000003","0.1","3","1.05","0.1","0","false","100","105","true","false","1.014754","7","0.296175","0.301093"
"3","294","0.335","0.935","0.905","0.35000000000000003","0.65","0.1","3","1.05","0.1","0","false","100","105","true","false","1.320219","7","0.296175","0.301093"
"3","301","0.14500000000000002","0.355","0.855","0.30000000000000004","0.8","0.1","3","1.05","0.1","0","false","100","105","true","false","0.507104","7","0.296175","0.301093"
"3","308","0.425","0.155","0.595","0.9500000000000001","1","0.1","3","1.05","0.1","0","false","100","105","true","false","1.110383","7","0.296175","0.301093"
"3","315","0.35500000000000004","0.5650000000000001","0.845","0.8","0.25","0.1","3","1.05","0.1","0","false","100","105","true","false","0.523497","7","0.296175","0.301093"
"3","322","0.20500000000000002","0.8150000000000001","0.885","0.9500000000000001","0.1","0.1","3","1.05","0.1","0","false","100","105","true","false","0.140437","7","0.140437","0.155738"
"3","329","0.185","0.8450000000000001","0.605","0.45","0","0.1","3","1.05","0.1","0","false","100","105","true","false","1.480328","7","0.140437","0.155738"
"3","336","0.365","0.345","0.745","0.9","0.9","0.1","3","1.05","0.1","0","false","100","105","true","false","0.904372","7","0.140437","0.155738"
"3","343","0.025","0.7350000000000001","0.7949999999999999","0.8500000000000001","0.1","0.1","3","1.05","0.1","0","false","100","105","true","false","0.844262","7","0.140437","0.155738"
"3","350","0.095","0.8750000000000001","0.875","0.30000000000000004","1","0.1","3","1.05","0.1","0","false","100","105","true","false","1.591803","7","0.140437","0.155738"
"3","357","0.055","0.7450000000000001","0.915","0.9","0.65","0.1","3","1.05","0.1","0","false","100","105","true","false","0.391803","7","0.140437","0.155738"
"3","364","0.485","0.8850000000000001","0.845","0.9500000000000001","0.8","0.1","3","1.05","0.1","0","false","100","105","true","false","0.321311","7","0.140437","0.155738"
"3","371","0.41500000000000004","0.375","0.675","0.25","0.05","0.1","3","1.05","0.1","0","false","100","105","true","false","0.331694","7","0.140437","0.155738"
"3","378","0.045","0.435","0.835","0.55","0.65","0.1","3","1.05","0.1","0","false","100","105","true","false","0.661749","7","0.140437","0.155738"
"3","385","0.425","0.7550000000000001","0.9550000000000001","0.65","0.7000000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","0.512568","7","0.140437","0.155738"
"3","392","0.465","0.375","0.675","0.1","0.9500000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","0.471585","7","0.140437","0.155738"
"3","399","0.365","0.475","0.895","0.15000000000000002","0.8","0.1","3","1.05","0.1","0","false","100","105","true","false","0.679781","7","0.140437","0.155738"
"3","406","0.35500000000000004","0.665","0.915","0.30000000000000004","0.25","0.1","3","1.05","0.1","0","false","100","105","true","false","0.722951","7","0.140437","0.155738"
"3","413","0.085","0.435","0.835","0.4","0.75","0.1","3","1.05","0.1","0","false","100","105","true","false","0.50765","7","0.140437","0.155738"
"3","420","0.465","0.375","0.925","0.55","0.65","0.1","3","1.05","0.1","0","false","100","105","true","false","0.486339","7","0.140437","0.155738"
"3","427","0.085","0.435","0.835","0.4","0.4","0.1","3","1.05","0.1","0","false","100","105","true","false","0.401093","7","0.140437","0.155738"
"3","434","0.255","0.645","0.985","0.45","0.8500000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","0.589617","7","0.140437","0.155738"
"3","441","0.085","0.435","0.835","0.15000000000000002","0.8","0.1","3","1.05","0.1","0","false","100","105","true","false","0.495628","7","0.140437","0.155738"
"3","448","0.135","0.545","0.905","0.55","0.8500000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","0.297814","7","0.140437","0.155738"
"3","455","0.085","0.275","0.835","0.4","0.75","0.1","3","1.05","0.1","0","false","100","105","true","false","0.584699","7","0.140437","0.155738"
"3","462","0.20500000000000002","0.8150000000000001","0.885","1","0.1","0.1","3","1.05","0.1","0","false","100","105","true","false","0.145902","7","0.140437","0.155738"
"3","469","0.295","0.5950000000000001","0.615","0.55","0.65","0.1","3","1.05","0.1","0","false","100","105","true","false","1.055191","7","0.140437","0.155738"
"3","476","0.405","0.375","0.9450000000000001","0.55","0.65","0.1","3","1.05","0.1","0","false","100","105","true","false","0.598361","7","0.140437","0.155738"
"3","483","0.485","0.8850000000000001","0.915","0.9500000000000001","0.8","0.1","3","1.05","0.1","0","false","100","105","true","false","0.517486","7","0.140437","0.155738"
"3","490","0.125","0.405","0.995","0.15000000000000002","0.75","0.1","3","1.05","0.1","0","false","100","105","true","false","0.471585","7","0.140437","0.155738"
"3","497","0.085","0.435","0.835","0.1","0.8500000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","0.498361","7","0.140437","0.155738"
