"search-number","evaluation","tauN*","tauU*","cutoff12*","cutoff23*","cutoff34*","randomLinks*","closeLinks*","sortingprice*","pReverseSorting*","sigma*","randomseed?*","rs*","steps*","recalculateNit?*","homophily?*","fitness","num-replicates","best-fitness-so-far"
"14","84","0.65","0.15000000000000002","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.331694","7","1.037705"
"14","91","0.1","0.2","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.385246","7","1.037705"
"14","98","0.45","0.6000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.415301","7","1.037705"
"14","105","0.9","0.15000000000000002","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.40765","7","1.037705"
"14","112","0.8","0.8","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.396175","7","1.037705"
"14","119","0","0","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.381967","7","1.037705"
"14","126","0.8","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.391257","7","1.037705"
"14","133","0.6000000000000001","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.387432","7","1.037705"
"14","140","0.25","0.05","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.00929","7","1.00929"
"14","147","0.55","0.75","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.426776","7","1.00929"
"14","154","0","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.401639","7","1.00929"
"14","161","1","0.4","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.386339","7","1.00929"
"14","168","0.4","0.45","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.203825","7","1.00929"
"14","175","0.35000000000000003","0.30000000000000004","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.054645","7","1.00929"
"14","182","0.2","0.9","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.336066","7","1.00929"
"14","189","0.45","0.1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.153005","7","1.00929"
"14","196","0.9","0.30000000000000004","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.386885","7","1.00929"
"14","203","0.6000000000000001","0.35000000000000003","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.369945","7","1.00929"
"14","210","0.1","0.65","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.395082","7","1.00929"
"14","217","1","0.55","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.402186","7","1.00929"
"14","224","0.35000000000000003","0.75","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.179781","7","1.00929"
"14","231","0.8","0","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.360109","7","1.00929"
"14","238","0.65","0","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.284699","7","1.00929"
"14","245","0.45","1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.440437","7","1.00929"
"14","252","0.1","0.7000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.396721","7","1.00929"
"14","259","0.15000000000000002","0.1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.311475","7","1.00929"
"14","266","0.2","0.05","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.179781","7","1.00929"
"14","273","0.2","0.65","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.356284","7","1.00929"
"14","280","0.6000000000000001","0.4","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.368306","7","1.00929"
"14","287","0.30000000000000004","0.9","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.159563","7","1.00929"
"14","294","0","0.8500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.397814","7","1.00929"
"14","301","0.4","0.65","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.321858","7","1.00929"
"14","308","0.7000000000000001","0.8500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.396721","7","1.00929"
"14","315","0.55","0.45","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.397268","7","1.00929"
"14","322","0.2","0.75","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.325137","7","1.00929"
"14","329","0","0.4","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.391257","7","1.00929"
"14","336","0.4","0.9","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.340437","7","1.00929"
"14","343","0.30000000000000004","0.9500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.185246","7","1.00929"
"14","350","0.35000000000000003","0.1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.015847","7","1.00929"
"15","7","0","0.8","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.397814","7","1.397814"
"15","14","1","0.25","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.411475","7","1.397814"
"15","21","0.8","0","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.336066","7","1.336066"
"15","28","0.8500000000000001","0.6000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.394536","7","1.336066"
"15","35","0.8500000000000001","0.4","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.388525","7","1.336066"
"15","42","0.9500000000000001","0.35000000000000003","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.400546","7","1.336066"
"15","49","0.15000000000000002","0","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.237158","7","1.237158"
"15","56","0.35000000000000003","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.143169","7","1.143169"
"15","63","0.4","0.75","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.304372","7","1.143169"
"15","70","0.65","0.4","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.378689","7","1.143169"
"15","77","0.5","0.4","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.366667","7","1.143169"
"15","84","0.7000000000000001","0.75","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.385246","7","1.143169"
"15","91","0.55","0.35000000000000003","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.32459","7","1.143169"
"15","98","0.9500000000000001","0.9500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.395082","7","1.143169"
"15","105","0.7000000000000001","0","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.314754","7","1.143169"
"15","112","0","0.15000000000000002","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.379235","7","1.143169"
"15","119","0.2","0.8","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.351913","7","1.143169"
"15","126","0","1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.4","7","1.143169"
"15","133","0.1","0.2","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.381421","7","1.143169"
"15","140","0.05","0.4","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.363934","7","1.143169"
"15","147","0.8500000000000001","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.393443","7","1.143169"
"15","154","0.45","0.8500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.420765","7","1.143169"
"15","161","0.30000000000000004","0.55","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.157377","7","1.143169"
"15","168","0.65","0.1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.3","7","1.143169"
"15","175","0.6000000000000001","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.406557","7","1.143169"
"15","182","0.65","0.9","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.406011","7","1.143169"
"15","189","0.35000000000000003","0.35000000000000003","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.07541","7","1.07541"
"15","196","0.35000000000000003","0.45","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.102186","7","1.07541"
"15","203","0.6000000000000001","0.2","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.297814","7","1.07541"
"15","210","0.30000000000000004","0.35000000000000003","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.110383","7","1.07541"
"15","217","0.15000000000000002","0.35000000000000003","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.327322","7","1.07541"
"15","224","0.1","0.9500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.391257","7","1.07541"
"15","231","0.05","0","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.402186","7","1.07541"
"15","238","0.55","0.05","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.202186","7","1.07541"
"15","245","0.25","0.4","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.247541","7","1.07541"
"15","252","0.55","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.389617","7","1.07541"
"15","259","0.25","0.35000000000000003","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.220765","7","1.07541"
"15","266","0.25","0.25","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.178689","7","1.07541"
"15","273","0.25","0.6000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.275956","7","1.07541"
"15","280","0.2","0","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.166667","7","1.07541"
"15","287","0.8","0.7000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.381967","7","1.07541"
"15","294","0.45","0.2","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.178689","7","1.07541"
"15","301","0.6000000000000001","0.7000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.428962","7","1.07541"
"15","308","0.6000000000000001","0","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.245902","7","1.07541"
"15","315","0.25","0.65","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.255191","7","1.07541"
"15","322","0.8","0.1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.379235","7","1.07541"
"15","329","0.7000000000000001","1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.391803","7","1.07541"
"15","336","0.15000000000000002","0.55","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.404918","7","1.07541"
"15","343","0.55","0.30000000000000004","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.318579","7","1.07541"
"15","350","0.6000000000000001","0.15000000000000002","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.286339","7","1.07541"
"16","7","0.6000000000000001","0.8","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.383607","7","1.383607"
"16","14","0.6000000000000001","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.393989","7","1.383607"
"16","21","0.65","1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.378142","7","1.378142"
"16","28","0","0.8","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.408743","7","1.378142"
"16","35","0.35000000000000003","1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.219126","7","1.219126"
"16","42","1","0.45","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.350273","7","1.219126"
"16","49","0","0.9500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.408197","7","1.219126"
"16","56","0.1","0.15000000000000002","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.361749","7","1.219126"
"16","63","0.7000000000000001","0.65","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.383607","7","1.219126"
"16","70","0.8","0.9500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.378142","7","1.219126"
"16","77","0.05","0.15000000000000002","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.319672","7","1.219126"
"16","84","1","0","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.360656","7","1.219126"
"16","91","0.8500000000000001","0.15000000000000002","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.40765","7","1.219126"
"16","98","0.65","0.45","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.394536","7","1.219126"
"16","105","0.65","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.378689","7","1.219126"
"16","112","0.8500000000000001","0.7000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.39235","7","1.219126"
"16","119","0.4","0","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.065574","7","1.065574"
"16","126","1","0.25","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.399454","7","1.065574"
"16","133","0.8","1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.374317","7","1.065574"
"16","140","0.55","0.2","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.274863","7","1.065574"
"16","147","0.45","0.45","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.32459","7","1.065574"
"16","154","0.30000000000000004","0.55","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.156831","7","1.065574"
"16","161","0.65","0.15000000000000002","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.330601","7","1.065574"
"16","168","0.25","0.45","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.259563","7","1.065574"
"16","175","0","0.05","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.361749","7","1.065574"
"16","182","0.55","0.35000000000000003","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.336066","7","1.065574"
"16","189","0.55","0.15000000000000002","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.229508","7","1.065574"
"16","196","0.05","0.9500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.376503","7","1.065574"
"16","203","0.2","0.45","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.319126","7","1.065574"
"16","210","0.9500000000000001","0.55","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.4","7","1.065574"
"16","217","0.4","0.9","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.315847","7","1.065574"
"16","224","0.25","0.9500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.261749","7","1.065574"
"16","231","1","0.35000000000000003","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.410929","7","1.065574"
"16","238","0.1","0.4","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.356831","7","1.065574"
"16","245","0.45","0.9","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.422404","7","1.065574"
"16","252","0.9","0.65","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.399454","7","1.065574"
"16","259","0.75","0.75","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.398907","7","1.065574"
"16","266","0.9","1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.386339","7","1.065574"
"16","273","0.15000000000000002","0.9","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.354098","7","1.065574"
"16","280","0.30000000000000004","0.45","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.185246","7","1.065574"
"16","287","0","0.55","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.395082","7","1.065574"
"16","294","0.9","0.75","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.381967","7","1.065574"
"16","301","0.8500000000000001","0","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.37377","7","1.065574"
"16","308","0.1","0.8","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.39071","7","1.065574"
"16","315","0.30000000000000004","0.9","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.197268","7","1.065574"
"16","322","0.30000000000000004","0.7000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.16776","7","1.065574"
"16","329","0.35000000000000003","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.093989","7","1.065574"
"16","336","0.65","0.05","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.293443","7","1.065574"
"16","343","0.8","0.75","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.383607","7","1.065574"
"16","350","0.30000000000000004","0.8","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.17541","7","1.065574"
"17","7","0.9","0.55","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.369399","7","1.369399"
"17","14","0.75","0.8","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.364481","7","1.364481"
"17","21","0.7000000000000001","0.25","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.372678","7","1.364481"
"17","28","0.30000000000000004","0.7000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.177596","7","1.177596"
"17","35","0.2","0.7000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.334426","7","1.177596"
"17","42","0.05","0.9500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.408743","7","1.177596"
"17","49","0.2","0.9500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.338798","7","1.177596"
"17","56","0.2","0.2","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.255191","7","1.177596"
"17","63","0.75","0.65","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.372678","7","1.177596"
"17","70","0.8","0.8500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.384699","7","1.177596"
"17","77","0.30000000000000004","0.05","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.955191","7","0.955191"
"17","84","0.15000000000000002","0","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.340984","7","0.955191"
"17","91","0.8","0.1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.377596","7","0.955191"
"17","98","0.75","0.9","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.39235","7","0.955191"
"17","105","0.30000000000000004","0.30000000000000004","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.116393","7","0.955191"
"17","112","0.5","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.410383","7","0.955191"
"17","119","0.9","0.8500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.381421","7","0.955191"
"17","126","0.9500000000000001","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.392896","7","0.955191"
"17","133","0.05","0.30000000000000004","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.372678","7","0.955191"
"17","140","0.2","0.6000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.34153","7","0.955191"
"17","147","0.7000000000000001","0.45","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.381967","7","0.955191"
"17","154","0.55","1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.421311","7","0.955191"
"17","161","0.5","0.55","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.414754","7","0.955191"
"17","168","0.45","0.75","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.424044","7","0.955191"
"17","175","0.6000000000000001","0.15000000000000002","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.265574","7","0.955191"
"17","182","0.9","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.400546","7","0.955191"
"17","189","0.8","0.9","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.381967","7","0.955191"
"17","196","0.65","0.8","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.403279","7","0.955191"
"17","203","0.15000000000000002","0.8500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.378689","7","0.955191"
"17","210","0.5","0.25","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.24153","7","0.955191"
"17","217","0.30000000000000004","0.25","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.094536","7","0.955191"
"17","224","0.5","0.2","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.186339","7","0.955191"
"17","231","0.2","0.05","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.22623","7","0.955191"
"17","238","0","0.65","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.411475","7","0.955191"
"17","245","0.5","0.9500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.474317","7","0.955191"
"17","252","0","1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.414754","7","0.955191"
"17","259","0.05","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.401093","7","0.955191"
"17","266","0.6000000000000001","0.30000000000000004","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.334426","7","0.955191"
"17","273","0.8500000000000001","0.6000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.378142","7","0.955191"
"17","280","0.8500000000000001","0.25","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.406011","7","0.955191"
"17","287","0.9500000000000001","0.9","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.383607","7","0.955191"
"17","294","0.25","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.240984","7","0.955191"
"17","301","0.55","0.55","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.379235","7","0.955191"
"17","308","0.7000000000000001","0.9500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.393443","7","0.955191"
"17","315","0.8500000000000001","0.75","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.39235","7","0.955191"
"17","322","0","0.55","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.403279","7","0.955191"
"17","329","0.5","0.45","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.404372","7","0.955191"
"17","336","0.1","0.9","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.374863","7","0.955191"
"17","343","0.6000000000000001","0.1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.272678","7","0.955191"
"17","350","0.15000000000000002","0.65","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.389617","7","0.955191"
"18","7","0.9","0.8500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.363934","7","1.363934"
"18","14","0.9","0.6000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.397268","7","1.363934"
"18","21","0.9","0.05","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.350273","7","1.350273"
"18","28","0.35000000000000003","0.2","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.022404","7","1.022404"
"18","35","0.7000000000000001","0.4","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.380328","7","1.022404"
"18","42","0.8500000000000001","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.391803","7","1.022404"
"18","49","0.8","0.4","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.368852","7","1.022404"
"18","56","0.45","0.45","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.348634","7","1.022404"
"18","63","0.75","1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.367213","7","1.022404"
"18","70","1","0.35000000000000003","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.422951","7","1.022404"
"18","77","0.30000000000000004","0.55","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.160656","7","1.022404"
"18","84","0.8500000000000001","0.9500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.376503","7","1.022404"
"18","91","0.9500000000000001","1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.362295","7","1.022404"
"18","98","0.8","0","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.337705","7","1.022404"
"18","105","0.8","0.9500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.377596","7","1.022404"
"18","112","0.15000000000000002","1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.372678","7","1.022404"
"18","119","0.8500000000000001","0.8500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.405464","7","1.022404"
"18","126","0.1","1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.389071","7","1.022404"
